9223
1
1	1	2	1	1	10010110011001	01011000001001	01001111010010	0	0
1	2	1	1	2	01111101100111	00000000000000	10111000000011	0	0
1	3	3	1	3	11100101111001	01011010011110	11111101100111	0	0
1	4	1	1	4	01100011011010	10000000000000	11011010100101	0	0
1	5	1	2	1	11001000100101	01000000000000	01101000000111	0	0
1	6	2	2	2	10111000011110	00010110110011	01100100111010	0	0
1	7	3	2	3	01011101011100	11111110000111	11011001010101	0	0
1	8	2	2	4	00110101000111	11110001111011	00001001110010	0	0
1	9	2	3	1	01001000111000	11011101000111	11011001100010	0	1
1	10	1	3	2	00110101110101	11000000000000	10001111010001	0	0
1	11	2	3	3	00100001100001	11000010001001	00010000011110	0	1
1	12	2	3	4	01101001110110	00100001011011	00011001010000	0	0
1	13	2	4	1	01101010100110	00100010010000	01011101011000	0	0
1	14	2	4	2	11001000010100	11011111101000	00011000010111	0	0
1	15	3	4	3	00010111100000	01101101111001	11110111100101	0	1
1	16	2	4	4	01101101111001	00110100101011	00001110110010	0	0
1	17	2	5	1	11010100111011	11001111000000	00011111000100	0	0
1	18	2	5	2	01011111010101	00001000000010	01110001000010	0	0
1	19	3	5	3	11001001000111	01000011001001	11001000011111	0	1
1	20	2	5	4	10101010011001	01010000010101	00010100110100	0	0
2	1	2	1	1	11111110010110	01101101101110	11110010000011	0	0
2	2	2	1	2	11101100010100	01000011111100	11110100011101	0	0
2	3	3	1	3	10000100000111	01010111101011	10101111111100	0	0
2	4	2	1	4	10001000111010	10001011111100	00111111001011	0	1
2	5	2	2	1	10000010101100	10010010111101	00111010011000	0	0
2	6	2	2	2	10000101001001	01001101110110	10101011011010	0	0
2	7	2	2	3	10101000101010	10100000010111	11010011010001	0	1
2	8	3	2	4	01000110111011	11101110101101	01001110010111	0	0
2	9	2	3	1	00110101110001	00011110100100	01111001010100	0	0
2	10	1	3	2	01000001001010	00000000000000	11010110101111	0	0
2	11	1	3	3	11101001000010	10000000000000	11011011000001	0	0
2	12	1	3	4	00100110011011	01000000000000	00100111011110	0	1
2	13	3	4	1	01100010010110	11011111100001	10101011000101	0	0
2	14	3	4	2	00100011000100	00000011111001	01000000000001	0	0
2	15	2	4	3	00000010101100	11001000111000	00101111000000	0	0
2	16	2	4	4	00100110001001	01010011100110	10001110110101	0	0
2	17	2	5	1	10100110110010	10001010001100	01100011110101	0	0
2	18	1	5	2	01111100101011	11000000000000	10110111001001	0	0
2	19	2	5	3	11100000100111	00111111100111	10100000111010	0	1
2	20	2	5	4	11111001011110	11100011101100	00100001100100	0	0
3	1	2	1	1	01101010010000	00001010101000	01101011100101	0	0
3	2	2	1	2	00111100011101	01110011001110	10011100001101	0	0
3	3	1	1	3	11000110001001	00000000000000	11011111000100	0	0
3	4	1	1	4	11111010010000	10000000000000	01011101010011	0	0
3	5	2	2	1	00010101101010	11101011111010	01000100111101	0	0
3	6	2	2	2	00010000101010	10101111000110	00101110011000	0	0
3	7	2	2	3	11001111101101	10100000101011	01110110001110	0	1
3	8	1	2	4	01001101010001	01000000000000	00001000111010	0	0
3	9	2	3	1	01111001101111	11000110101101	10001010000111	0	1
3	10	2	3	2	11011111011101	00100110010010	10111001000010	0	0
3	11	2	3	3	11100110001011	00101111111000	00110110110001	0	1
3	12	3	3	4	10001101011111	01110000100010	00000010101101	0	0
3	13	3	4	1	10110110010101	10001101010100	00001111010011	0	0
3	14	3	4	2	00010110100111	00100110010111	01100011100100	0	0
3	15	2	4	3	10111011101110	01001111011001	00011101111000	0	0
3	16	2	4	4	10110101111001	10101010000001	11101001101010	0	0
3	17	1	5	1	00111111100001	11000000000000	00101110100110	0	0
3	18	2	5	2	11111011000100	00000111011100	10110111000111	0	0
3	19	2	5	3	00001000011110	11011100110011	01011000010100	0	0
3	20	3	5	4	00000100001000	11000000101101	11011010111001	0	1
4	1	2	1	1	00111111100111	10111010000110	11111000110010	0	1
4	2	2	1	2	11100100000111	10101100100111	00000011101100	0	0
4	3	2	1	3	01111011101001	01000011001111	01010101000000	0	0
4	4	1	1	4	10010011100010	00000000000000	11100101011100	0	1
4	5	2	2	1	00111000011010	10100000111000	11010101110111	0	0
4	6	1	2	2	10011100100111	10000000000000	00100010010000	0	0
4	7	1	2	3	01011100110010	01000000000000	11100001101100	0	0
4	8	3	2	4	10111011110101	00100111110110	10001011001000	0	0
4	9	2	3	1	01111101111100	10010100101001	10001011111100	0	0
4	10	3	3	2	01101100100000	11111010001110	11111010110100	0	1
4	11	2	3	3	00001100000011	01100100011001	01101111101000	0	0
4	12	2	3	4	10011000110000	10001111101000	01001010110000	0	0
