308 10 3
1101110110	111
0011100111	001
0011110011	001
1101000001	110
1001110111	101
0010101001	001
1001010111	100
1001101101	101
1111011110	110
1010010001	100
1011100010	101
0000110100	001
1011010001	100
1100000010	110
1011001101	100
1100001000	110
0100110111	011
1011110110	101
0000101110	001
0101100001	011
0111000010	010
0001000100	000
1000111100	101
1100110010	111
0100000101	010
0011000101	000
1101100000	111
0010011000	000
1000000011	100
0110010100	010
0000011010	000
0001111011	001
1011100111	101
0101101000	011
0101110100	011
0000100100	001
0001010010	000
1010100110	101
1111011010	110
0001010100	000
1110011111	110
1110010110	110
0100101100	011
0110011110	010
0100111110	011
0101000010	010
0110110100	011
1110000100	110
0100000010	010
0110011010	010
0110101000	011
1001000011	100
0111001011	010
0011111000	001
1000000100	100
1010111011	101
0001011000	000
1010001110	100
0011010010	000
0010111100	001
1010100101	101
1101011101	110
0100111100	011
1001111000	101
1011001111	100
1101101000	111
1010001000	100
1011000101	100
0001011101	000
1110110011	111
0100011100	010
0100110000	011
0010110001	001
0100000011	010
1101001001	110
0101011000	010
1000010010	100
1010010000	100
0001001111	000
0100111000	011
0100001011	010
1000001010	100
0100010001	010
0011001001	000
0100100010	011
1001001110	100
0100011010	010
0110110101	011
1101000010	110
0110100001	011
0000101011	001
1111110001	111
0011110100	001
0000110001	001
0000010000	000
1111110111	111
1001110011	101
0011100110	001
1101010001	110
0101110010	011
1000111010	101
0100110101	011
1011100100	101
1111111011	111
1011000000	100
0111101001	011
1100101001	111
0110111011	011
1100111011	111
0001100010	001
0011011011	000
1111111111	111
1010000001	100
0001000111	000
1110011010	110
0111000110	010
1100000111	110
0111001100	010
1010000101	100
0110101011	011
1000110110	101
1100110110	111
1100100110	111
0100100100	011
1111010011	110
0000100111	001
0101000000	010
0100000110	010
1100011100	110
0101110011	011
1000110001	101
0110111110	011
1100111100	111
1111010100	110
0111111000	011
0000111100	001
0010001010	000
0010000010	000
1001110110	101
1101001100	110
1010100001	101
0000101000	001
1101110000	111
0010000011	000
0110010110	010
1001011011	100
1001011111	100
1000010100	100
0111100000	011
0010011011	000
1101010100	110
0000111101	001
1000010101	100
0100110001	011
0011000011	000
0101101101	011
0110001111	010
0101000001	010
1000110000	101
1111001010	110
1101010101	110
0011100001	001
1000010110	100
1110010001	110
0000000100	000
0110000001	010
1100111110	111
1100110001	111
0111010101	010
1000011101	100
0010000000	000
1011010010	100
0010101100	001
1000000110	100
0101010111	010
0100011011	010
1100010111	110
0011000100	000
0100110110	011
0100001111	010
0010001001	000
0010000110	000
1100010011	110
1000011110	100
1001110001	101
0001010110	000
1011000011	100
1111000000	110
0100000000	010
0101111011	011
1000010001	100
1100000011	110
0111100110	011
0011000001	000
1111101100	111
0000010101	000
0011100010	001
1010011010	100
0110111101	011
0101111101	011
1000001000	100
0111001010	010
0010001110	000
0010100110	001
0000100000	001
0000100010	001
1101101001	111
1001100100	101
1011101011	101
1011101010	101
0100100001	011
0010111110	001
0011101000	001
1010100010	101
0000001010	000
1000011111	100
1001000001	100
0101100111	011
1101100101	111
0011010011	000
1111001111	110
0000001001	000
0100010011	010
0010000111	000
1101001110	110
0000100101	001
0111010001	010
1001111100	101
1100001110	110
1111001100	110
0101001011	010
0011001111	000
1011100001	101
1110111111	111
0111111011	011
0100111001	011
1011101110	101
0011111011	001
1000111000	101
1101000011	110
0100101101	011
1111100100	111
0110010111	010
1000000111	100
1110110100	111
1010101000	101
1001100010	101
0010110100	001
0010101110	001
0101000110	010
0001101001	001
1101011111	110
0010010000	000
0111110001	011
0010111011	001
1101111100	111
1111101111	111
0111011001	010
0010110111	001
1101110011	111
1010111001	101
1110111110	111
1110100101	111
0110001101	010
0110001000	010
1000110111	101
1101011011	110
1101110001	111
1101111011	111
0001101011	001
1101101100	111
1010100000	101
1100011111	110
1010101001	101
0101100011	011
0101010101	010
1110000111	110
0101111110	011
0101001000	010
0111100011	011
1100000101	110
0010001111	000
0010001100	000
0010100101	001
1010000111	100
0010010101	000
0000000010	000
1011110001	101
1001010010	100
0011110000	001
0011001100	000
0011010001	000
1011010110	100
1110111011	111
1000001100	100
1010001011	100
0110111001	011
1000011010	100
1110110000	111
0001001110	000
0101110101	011
1000101100	101
0001000110	000
1010101011	101
1101110111	111
0101011111	010
1110001011	110
0101011101	010